sno,sna,sarea,cluster,mean_rent,mean_return,empty_ratio,full_ratio,morning_rent,evening_rent
500101142,YouBike2.0_八德市場,大安區,2,8.596398305084746,21.401483050847457,0.059322033898305086,0.0,14.378378378378379,5.254901960784314
500101143,YouBike2.0_昌隆公園,大安區,0,8.372881355932204,7.334745762711864,0.038135593220338986,0.1027542372881356,6.405405405405405,3.9362745098039214
500101144,YouBike2.0_捷運大安森林公園站(2號出口),大安區,3,30.02012711864407,38.452330508474574,0.0,0.028601694915254237,34.78378378378378,24.63235294117647
500101145,YouBike2.0_信義延吉街口,大安區,0,4.876059322033898,9.159957627118644,0.048728813559322036,0.007415254237288136,4.972972972972973,4.529411764705882
500101146,YouBike2.0_光信公園(光復南路456巷),大安區,2,12.652542372881356,11.832627118644067,0.0,0.0815677966101695,10.621621621621621,15.661764705882353
500101147,YouBike2.0_僑安地下停車場(2號出口)東南側,大安區,0,8.5,11.38771186440678,0.05190677966101695,0.07203389830508475,5.594594594594595,16.147058823529413
500101148,YouBike2.0_建國南路一段279巷口,大安區,1,12.460805084745763,48.485169491525426,0.022245762711864406,0.0,30.27027027027027,3.5
500101149,YouBike2.0_捷運忠孝新生站(6號出口),大安區,0,1.0,14.0,0.0,0.0,1.0,1.0
500101150,YouBike2.0_捷運忠孝新生站(4號出口),大安區,1,11.162076271186441,34.65360169491525,0.0,0.0,10.0,9.112745098039216
500101151,YouBike2.0_大安高工,大安區,0,6.548728813559322,16.451271186440678,0.0836864406779661,0.0031779661016949155,15.64864864864865,5.029411764705882
500101152,YouBike2.0_捷運忠孝新生站(3號出口),大安區,2,14.48728813559322,28.10487288135593,0.006355932203389831,0.0,12.324324324324325,19.083333333333332
500101153,YouBike2.0_瑠公公園,大安區,2,11.101694915254237,7.725635593220339,0.026483050847457626,0.13347457627118645,12.945945945945946,17.80392156862745
500101154,YouBike2.0_敦化市民路口,大安區,2,15.197033898305085,6.811440677966102,0.0031779661016949155,0.19597457627118645,5.351351351351352,20.573529411764707
500101155,YouBike2.0_捷運大安森林公園站(5號出口),大安區,0,6.476694915254237,7.891949152542373,0.13347457627118645,0.03389830508474576,7.405405405405405,6.142156862745098
500101156,YouBike2.0_信義建國路口,大安區,2,26.576271186440678,25.185381355932204,0.0,0.13029661016949154,24.89189189189189,16.985294117647058
500101157,YouBike2.0_東豐公園,大安區,0,9.533898305084746,9.115466101694915,0.00423728813559322,0.018008474576271187,10.0,12.318627450980392
500101158,YouBike2.0_德安公園(四維路66巷),大安區,0,6.4576271186440675,14.566737288135593,0.05402542372881356,0.0,5.864864864864865,7.642156862745098
500101159,YouBike2.0_捷運忠孝復興站(5號出口),大安區,2,15.372881355932204,13.274364406779661,0.02754237288135593,0.06673728813559322,8.243243243243244,19.04901960784314
500101160,YouBike2.0_捷運忠孝敦化站(2號出口),大安區,0,9.662076271186441,5.813559322033898,0.09004237288135593,0.22033898305084745,6.8108108108108105,11.529411764705882
500101161,YouBike2.0_捷運忠孝敦化站(7號出口),大安區,0,10.13771186440678,7.19385593220339,0.07521186440677965,0.1292372881355932,8.297297297297296,15.068627450980392
500101162,YouBike2.0_忠孝東路四段223巷口(市民大道側),大安區,2,13.15677966101695,11.154661016949152,0.0,0.07097457627118645,12.945945945945946,16.068627450980394
500101163,YouBike2.0_瑞安街208巷,大安區,0,7.805084745762712,6.19385593220339,0.038135593220338986,0.11864406779661017,4.4324324324324325,5.985294117647059
500101165,YouBike2.0_樂利路21巷口,大安區,0,6.158898305084746,9.283898305084746,0.09745762711864407,0.0423728813559322,4.027027027027027,6.068627450980392
500101166,YouBike2.0_捷運科技大樓站(台北教育大學),大安區,2,24.502118644067796,29.13135593220339,0.0,0.0,29.054054054054053,12.450980392156863
500101167,YouBike2.0_捷運國父紀念館站(2號出口),大安區,3,27.486228813559322,16.3760593220339,0.038135593220338986,0.059322033898305086,17.405405405405407,36.970588235294116
500101168,YouBike2.0_仁愛醫院,大安區,2,9.797669491525424,24.973516949152543,0.03919491525423729,0.018008474576271187,17.945945945945947,7.137254901960785
500101169,YouBike2.0_捷運信義安和站(4號出口),大安區,3,17.39300847457627,31.08262711864407,0.037076271186440676,0.02754237288135593,30.486486486486488,31.955882352941178
500101170,YouBike2.0_成功國宅,大安區,2,18.852754237288135,15.729872881355933,0.00211864406779661,0.028601694915254237,16.10810810810811,15.784313725490197
500101171,YouBike2.0_仁愛延吉街口,大安區,2,7.932203389830509,24.883474576271187,0.023305084745762712,0.005296610169491525,14.567567567567568,3.607843137254902
500101172,YouBike2.0_捷運信義安和站(1號出口),大安區,3,20.176906779661017,28.220338983050848,0.00211864406779661,0.012711864406779662,20.135135135135137,32.88235294117647
500101173,YouBike2.0_敦化南路二段103巷口,大安區,0,7.866525423728813,14.768008474576272,0.13347457627118645,0.0,8.243243243243244,5.6911764705882355
500101174,YouBike2.0_復興南路二段128巷口,大安區,2,12.708686440677965,18.20762711864407,0.00847457627118644,0.0423728813559322,13.405405405405405,17.083333333333332
500101175,YouBike2.0_和平東建國南路口,大安區,0,6.736228813559322,10.263771186440678,0.09745762711864407,0.023305084745762712,12.594594594594595,2.1323529411764706
500101176,YouBike2.0_芳蘭山莊,大安區,0,4.757415254237288,10.920550847457626,0.0,0.0,6.972972972972973,2.5294117647058822
500101177,YouBike2.0_復興南路一段126巷口,大安區,0,8.509533898305085,6.30614406779661,0.0413135593220339,0.1271186440677966,5.837837837837838,13.02450980392157
500101179,YouBike2.0_捷運東門站(5號出口),大安區,2,11.802966101694915,16.138771186440678,0.037076271186440676,0.045550847457627115,12.18918918918919,13.995098039215685
500101180,YouBike2.0_仁愛路四段48巷口,大安區,0,6.223516949152542,5.455508474576271,0.04025423728813559,0.07203389830508475,3.0,8.073529411764707
500101181,YouBike2.0_捷運公館站(3號出口),大安區,3,55.72457627118644,42.077330508474574,0.0,0.006355932203389831,25.62162162162162,84.68137254901961
500101182,YouBike2.0_臺北科技大學(電機工程系),大安區,0,7.274364406779661,25.345338983050848,0.07415254237288135,0.0,3.6486486486486487,4.352941176470588
500101184,YouBike2.0_新生南路三段94巷口,大安區,0,8.170550847457626,6.829449152542373,0.04025423728813559,0.09745762711864407,8.378378378378379,12.779411764705882
500101185,YouBike2.0_辛亥新生路口西北側,大安區,2,15.17478813559322,23.279661016949152,0.0,0.00847457627118644,29.675675675675677,8.191176470588236
500101186,YouBike2.0_捷運大安站(6號出口),大安區,2,10.89406779661017,17.840042372881356,0.05508474576271186,0.0031779661016949155,15.45945945945946,3.450980392156863
500101187,YouBike2.0_臥龍街195巷口,大安區,0,3.6387711864406778,10.361228813559322,0.0815677966101695,0.01694915254237288,7.72972972972973,2.696078431372549
500101188,YouBike2.0_辛亥路三段157巷口,大安區,0,8.899364406779661,18.10063559322034,0.17796610169491525,0.019067796610169493,16.594594594594593,2.0980392156862746
500101189,YouBike2.0_臥龍基隆路口,大安區,0,4.038135593220339,20.361228813559322,0.274364406779661,0.0,10.864864864864865,2.1470588235294117
500101190,YouBike2.0_敦親公園,大安區,2,14.323093220338983,11.173728813559322,0.0,0.08050847457627118,12.27027027027027,13.838235294117647
500101191,YouBike2.0_大安運動中心,大安區,2,10.223516949152541,22.776483050847457,0.0858050847457627,0.007415254237288136,22.054054054054053,3.0294117647058822
500101192,YouBike2.0_和平敦化路口,大安區,2,15.686440677966102,20.282838983050848,0.0,0.00211864406779661,17.594594594594593,10.397058823529411
500101193,YouBike2.0_基隆長興路口,大安區,1,14.404661016949152,36.595338983050844,0.3760593220338983,0.0815677966101695,38.108108108108105,0.4852941176470588
500101194,YouBike2.0_仁愛路四段122巷口,大安區,0,3.5010593220338984,21.4989406779661,0.5084745762711864,0.012711864406779662,7.351351351351352,0.9509803921568627
500101196,YouBike2.0_市民敦化路口,大安區,2,12.305084745762711,19.136652542372882,0.0031779661016949155,0.06567796610169492,8.837837837837839,12.955882352941176
500101197,YouBike2.0_忠孝東路四段49巷口,大安區,0,8.694915254237289,6.305084745762712,0.024364406779661018,0.09004237288135593,6.486486486486487,11.259803921568627
500101198,YouBike2.0_市民復興路口(東南側),大安區,2,16.853813559322035,8.775423728813559,0.00847457627118644,0.1239406779661017,5.4324324324324325,23.63235294117647
500101199,YouBike2.0_和平新生路口西南側,大安區,2,13.327330508474576,9.846398305084746,0.0,0.034957627118644065,14.216216216216216,9.382352941176471
500101200,YouBike2.0_全安公園,大安區,0,8.186440677966102,7.069915254237288,0.011652542372881356,0.03919491525423729,10.54054054054054,7.612745098039215
500101201,YouBike2.0_信義路三段134巷口,大安區,0,5.204449152542373,22.115466101694917,0.05508474576271186,0.0,5.837837837837838,2.8676470588235294
500101202,YouBike2.0_仁愛敦南圓環(東南側),大安區,0,6.294491525423729,9.348516949152541,0.23940677966101695,0.018008474576271187,10.297297297297296,1.3333333333333333
500101203,YouBike2.0_臺北遠企購物中心,大安區,0,5.2934322033898304,27.527542372881356,0.0858050847457627,0.0,10.08108108108108,2.622549019607843
500101204,YouBike2.0_外交部外交及國際事務學院,大安區,2,9.974576271186441,15.829449152542374,0.04343220338983051,0.009533898305084746,4.891891891891892,14.03921568627451
500101205,YouBike2.0_四維路170巷口,大安區,0,7.467161016949152,14.217161016949152,0.0,0.0,7.243243243243243,5.485294117647059
500101206,YouBike2.0_捷運大安站(3號出口),大安區,2,19.41949152542373,24.71186440677966,0.03177966101694915,0.023305084745762712,25.324324324324323,6.828431372549019
500101207,YouBike2.0_捷運臺電大樓站(2號出口)_1,大安區,2,15.047669491525424,22.952330508474578,0.05296610169491525,0.007415254237288136,12.567567567567568,20.137254901960784
500101208,YouBike2.0_信義路四段199巷,大安區,0,8.76165254237288,6.2383474576271185,0.037076271186440676,0.08898305084745763,9.378378378378379,10.730392156862745
500101209,YouBike2.0_臺大資訊大樓,大安區,1,15.963983050847459,62.045550847457626,0.0,0.0,6.5675675675675675,22.720588235294116
500101210,YouBike2.0_敦化南路二段81巷,大安區,1,7.760593220338983,32.23940677966102,0.08686440677966102,0.0,10.432432432432432,3.7549019607843137
500101211,YouBike2.0_原臺北刑務所官舍,大安區,0,7.603813559322034,14.264830508474576,0.001059322033898305,0.01059322033898305,7.162162162162162,6.7745098039215685
